"rank" 0 1 2 3 4 
0.20715 0.9087 1.0000 0.7960 1.0000 0.5783 
0.20722 0.9086 1.0000 0.7959 1.0000 0.5781 
0.20729 0.9085 1.0000 0.7958 1.0000 0.5780 
0.20736 0.9085 1.0000 0.7957 1.0000 0.5779 
0.20743 0.9084 1.0000 0.7957 1.0000 0.5778 
0.20750 0.9084 1.0000 0.7956 1.0000 0.5777 
0.20757 0.9084 1.0000 0.7955 1.0000 0.5776 
0.20764 0.9083 1.0000 0.7955 1.0000 0.5775 
0.20771 0.9083 1.0000 0.7955 1.0000 0.5774 
0.20778 0.9082 1.0000 0.7954 1.0000 0.5773 
0.20785 0.9082 1.0000 0.7953 1.0000 0.5772 
0.20792 0.9081 1.0000 0.7952 1.0000 0.5770 
0.20799 0.9081 1.0000 0.7952 1.0000 0.5769 
0.20806 0.9080 1.0000 0.7951 1.0000 0.5768 
0.20813 0.9080 1.0000 0.7951 1.0000 0.5767 
0.20820 0.9079 1.0000 0.7950 1.0000 0.5766 
0.20827 0.9079 1.0000 0.7950 1.0000 0.5765 
0.20835 0.9079 1.0000 0.7949 1.0000 0.5764 
0.20842 0.9078 1.0000 0.7948 1.0000 0.5763 
0.20849 0.9078 1.0000 0.7948 1.0000 0.5762 
0.20856 0.9077 1.0000 0.7947 1.0000 0.5761 
0.20863 0.9077 1.0000 0.7947 1.0000 0.5760 
0.20870 0.9077 1.0000 0.7947 1.0000 0.5759 
0.20877 0.9076 1.0000 0.7946 1.0000 0.5758 
0.20884 0.9076 1.0000 0.7946 1.0000 0.5757 
0.20891 0.9076 1.0000 0.7946 1.0000 0.5756 
0.20898 0.9076 1.0000 0.7945 1.0000 0.5755 
0.20905 0.9076 1.0000 0.7945 1.0000 0.5754 
0.20912 0.9076 1.0000 0.7945 1.0000 0.5753 
0.20919 0.9076 1.0000 0.7944 1.0000 0.5752 
0.20926 0.9075 1.0000 0.7943 1.0000 0.5751 
0.20933 0.9075 1.0000 0.7942 1.0000 0.5750 
0.20940 0.9075 1.0000 0.7942 1.0000 0.5749 
0.20947 0.9075 1.0000 0.7942 1.0000 0.5748 
0.20954 0.9074 1.0000 0.7941 1.0000 0.5747 
0.20961 0.9074 1.0000 0.7940 1.0000 0.5746 
0.20968 0.9074 1.0000 0.7940 1.0000 0.5745 
0.20975 0.9073 1.0000 0.7940 1.0000 0.5744 
0.20982 0.9073 1.0000 0.7940 1.0000 0.5743 
0.20989 0.9073 1.0000 0.7939 1.0000 0.5742 
0.20996 0.9072 1.0000 0.7938 1.0000 0.5741 
0.21003 0.9071 1.0000 0.7937 1.0000 0.5739 
0.21010 0.9071 1.0000 0.7937 1.0000 0.5739 
0.21017 0.9070 1.0000 0.7936 1.0000 0.5737 
0.21024 0.9070 1.0000 0.7935 1.0000 0.5736 
0.21031 0.9070 1.0000 0.7935 1.0000 0.5735 
0.21038 0.9070 1.0000 0.7935 1.0000 0.5734 
0.21045 0.9070 1.0000 0.7934 1.0000 0.5733 
0.21052 0.9070 1.0000 0.7933 1.0000 0.5732 
0.21059 0.9070 1.0000 0.7933 1.0000 0.5731 
0.21066 0.9069 1.0000 0.7932 1.0000 0.5730 
0.21073 0.9068 1.0000 0.7931 1.0000 0.5729 
0.21080 0.9067 1.0000 0.7931 1.0000 0.5728 
0.21087 0.9067 1.0000 0.7930 1.0000 0.5727 
0.21094 0.9067 1.0000 0.7929 1.0000 0.5726 
0.21101 0.9066 1.0000 0.7928 1.0000 0.5725 
0.21108 0.9066 1.0000 0.7928 1.0000 0.5723 
0.21115 0.9065 1.0000 0.7927 1.0000 0.5722 
0.21122 0.9065 1.0000 0.7927 1.0000 0.5721 
0.21129 0.9065 1.0000 0.7927 1.0000 0.5721 
0.21136 0.9065 1.0000 0.7926 1.0000 0.5720 
0.21143 0.9065 1.0000 0.7926 1.0000 0.5719 
0.21150 0.9064 1.0000 0.7925 1.0000 0.5717 
0.21157 0.9064 1.0000 0.7925 1.0000 0.5717 
0.21164 0.9064 1.0000 0.7925 1.0000 0.5716 
0.21171 0.9063 1.0000 0.7924 1.0000 0.5715 
0.21178 0.9063 1.0000 0.7923 1.0000 0.5713 
0.21185 0.9062 1.0000 0.7922 1.0000 0.5712 
0.21192 0.9062 1.0000 0.7922 1.0000 0.5711 
0.21199 0.9061 1.0000 0.7921 1.0000 0.5710 
0.21206 0.9061 1.0000 0.7921 1.0000 0.5709 
0.21213 0.9060 1.0000 0.7920 1.0000 0.5708 
0.21220 0.9060 1.0000 0.7920 1.0000 0.5707 
0.21227 0.9060 1.0000 0.7919 1.0000 0.5706 
0.21234 0.9060 1.0000 0.7919 1.0000 0.5705 
0.21241 0.9059 1.0000 0.7918 1.0000 0.5704 
0.21248 0.9058 1.0000 0.7918 1.0000 0.5703 
0.21255 0.9058 1.0000 0.7917 1.0000 0.5702 
0.21262 0.9058 1.0000 0.7917 1.0000 0.5701 
0.21269 0.9058 1.0000 0.7916 1.0000 0.5700 
0.21276 0.9057 1.0000 0.7916 1.0000 0.5699 
0.21283 0.9057 1.0000 0.7915 1.0000 0.5698 
0.21290 0.9056 1.0000 0.7914 1.0000 0.5697 
0.21297 0.9056 1.0000 0.7913 1.0000 0.5695 
0.21304 0.9055 1.0000 0.7913 1.0000 0.5694 
0.21311 0.9055 1.0000 0.7912 1.0000 0.5693 
0.21318 0.9055 1.0000 0.7911 1.0000 0.5692 
0.21325 0.9054 1.0000 0.7911 1.0000 0.5691 
0.21332 0.9054 1.0000 0.7910 1.0000 0.5690 
0.21339 0.9054 1.0000 0.7910 1.0000 0.5689 
0.21346 0.9054 1.0000 0.7910 1.0000 0.5688 
0.21353 0.9053 1.0000 0.7910 1.0000 0.5687 
0.21360 0.9052 1.0000 0.7909 1.0000 0.5686 
0.21367 0.9052 1.0000 0.7909 1.0000 0.5685 
0.21374 0.9052 1.0000 0.7908 1.0000 0.5684 
0.21381 0.9052 1.0000 0.7908 1.0000 0.5683 
0.21388 0.9051 1.0000 0.7907 1.0000 0.5682 
0.21396 0.9050 1.0000 0.7906 1.0000 0.5681 
0.21403 0.9050 1.0000 0.7906 1.0000 0.5680 
0.21410 0.9050 1.0000 0.7906 1.0000 0.5679 
0.21417 0.9050 1.0000 0.7906 1.0000 0.5678 
0.21424 0.9050 1.0000 0.7906 1.0000 0.5677 
0.21431 0.9050 1.0000 0.7905 1.0000 0.5676 
0.21438 0.9050 1.0000 0.7904 1.0000 0.5675 
0.21445 0.9050 1.0000 0.7904 1.0000 0.5674 
0.21452 0.9050 1.0000 0.7904 1.0000 0.5673 
0.21459 0.9049 1.0000 0.7903 1.0000 0.5672 
0.21466 0.9049 1.0000 0.7903 1.0000 0.5672 
0.21473 0.9049 1.0000 0.7903 1.0000 0.5670 
0.21480 0.9048 1.0000 0.7902 1.0000 0.5669 
0.21487 0.9047 1.0000 0.7901 1.0000 0.5668 
0.21494 0.9046 1.0000 0.7900 1.0000 0.5667 
0.21501 0.9046 1.0000 0.7900 1.0000 0.5666 
0.21508 0.9046 1.0000 0.7899 1.0000 0.5665 
0.21515 0.9045 1.0000 0.7899 1.0000 0.5664 
0.21522 0.9045 1.0000 0.7899 1.0000 0.5663 
0.21529 0.9044 1.0000 0.7898 1.0000 0.5662 
0.21536 0.9043 1.0000 0.7897 1.0000 0.5661 
0.21543 0.9043 1.0000 0.7896 1.0000 0.5660 
0.21550 0.9042 1.0000 0.7895 1.0000 0.5658 
0.21557 0.9041 1.0000 0.7895 1.0000 0.5657 
0.21564 0.9040 1.0000 0.7894 1.0000 0.5656 
0.21571 0.9040 1.0000 0.7893 1.0000 0.5655 
0.21578 0.9040 1.0000 0.7893 1.0000 0.5654 
0.21585 0.9039 1.0000 0.7892 1.0000 0.5653 
0.21592 0.9038 1.0000 0.7891 1.0000 0.5652 
0.21599 0.9038 1.0000 0.7891 1.0000 0.5651 
0.21606 0.9038 1.0000 0.7890 1.0000 0.5650 
0.21613 0.9038 1.0000 0.7890 1.0000 0.5649 
0.21620 0.9037 1.0000 0.7889 1.0000 0.5648 
0.21627 0.9037 1.0000 0.7888 1.0000 0.5646 
0.21634 0.9036 1.0000 0.7887 1.0000 0.5645 
0.21641 0.9035 1.0000 0.7886 1.0000 0.5644 
0.21648 0.9034 1.0000 0.7886 1.0000 0.5643 
0.21655 0.9034 1.0000 0.7885 1.0000 0.5642 
0.21662 0.9034 1.0000 0.7885 1.0000 0.5641 
0.21669 0.9033 1.0000 0.7884 1.0000 0.5640 
0.21676 0.9032 1.0000 0.7883 1.0000 0.5639 
0.21683 0.9032 1.0000 0.7882 1.0000 0.5638 
0.21690 0.9032 1.0000 0.7882 1.0000 0.5637 
0.21697 0.9032 1.0000 0.7882 1.0000 0.5636 
0.21704 0.9032 1.0000 0.7882 1.0000 0.5635 
0.21711 0.9031 1.0000 0.7881 1.0000 0.5634 
0.21718 0.9030 1.0000 0.7880 1.0000 0.5633 
0.21725 0.9030 1.0000 0.7880 1.0000 0.5632 
0.21732 0.9029 1.0000 0.7879 1.0000 0.5631 
0.21739 0.9029 1.0000 0.7878 1.0000 0.5630 
0.21746 0.9029 1.0000 0.7878 1.0000 0.5629 
0.21753 0.9029 1.0000 0.7878 1.0000 0.5628 
0.21760 0.9028 1.0000 0.7877 1.0000 0.5627 
0.21767 0.9028 1.0000 0.7876 1.0000 0.5626 
0.21774 0.9027 1.0000 0.7875 1.0000 0.5624 
0.21781 0.9026 1.0000 0.7875 1.0000 0.5623 
0.21788 0.9026 1.0000 0.7875 1.0000 0.5622 
0.21795 0.9025 1.0000 0.7874 1.0000 0.5621 
0.21802 0.9024 1.0000 0.7873 1.0000 0.5620 
0.21809 0.9023 1.0000 0.7872 1.0000 0.5619 
0.21816 0.9022 1.0000 0.7871 1.0000 0.5618 
0.21823 0.9022 1.0000 0.7871 1.0000 0.5617 
0.21830 0.9022 1.0000 0.7871 1.0000 0.5616 
0.21837 0.9022 1.0000 0.7870 1.0000 0.5615 
0.21844 0.9022 1.0000 0.7870 1.0000 0.5614 
0.21851 0.9021 1.0000 0.7869 1.0000 0.5613 
0.21858 0.9021 1.0000 0.7869 1.0000 0.5612 
0.21865 0.9021 1.0000 0.7868 1.0000 0.5611 
0.21872 0.9021 1.0000 0.7868 1.0000 0.5610 
0.21879 0.9020 1.0000 0.7867 1.0000 0.5609 
0.21886 0.9020 1.0000 0.7866 1.0000 0.5608 
0.21893 0.9020 1.0000 0.7866 1.0000 0.5607 
0.21900 0.9019 1.0000 0.7866 1.0000 0.5606 
0.21907 0.9018 1.0000 0.7865 1.0000 0.5605 
0.21914 0.9018 1.0000 0.7865 1.0000 0.5604 
0.21921 0.9018 1.0000 0.7865 1.0000 0.5603 
0.21928 0.9017 1.0000 0.7864 1.0000 0.5602 
0.21935 0.9017 1.0000 0.7863 1.0000 0.5601 
0.21942 0.9017 1.0000 0.7862 1.0000 0.5600 
0.21950 0.9016 1.0000 0.7862 1.0000 0.5598 
0.21957 0.9016 1.0000 0.7862 1.0000 0.5598 
0.21964 0.9015 1.0000 0.7861 1.0000 0.5596 
0.21971 0.9015 1.0000 0.7860 1.0000 0.5596 
0.21978 0.9015 1.0000 0.7860 1.0000 0.5595 
0.21985 0.9015 1.0000 0.7860 1.0000 0.5594 
0.21992 0.9015 1.0000 0.7860 1.0000 0.5593 
0.21999 0.9015 1.0000 0.7859 1.0000 0.5592 
0.22006 0.9014 1.0000 0.7858 1.0000 0.5591 
0.22013 0.9013 1.0000 0.7857 1.0000 0.5589 
0.22020 0.9012 1.0000 0.7856 1.0000 0.5588 
0.22027 0.9012 1.0000 0.7856 1.0000 0.5587 
0.22034 0.9012 1.0000 0.7855 1.0000 0.5586 
0.22041 0.9011 1.0000 0.7854 1.0000 0.5585 
0.22048 0.9011 1.0000 0.7854 1.0000 0.5584 
0.22055 0.9011 1.0000 0.7854 1.0000 0.5583 
0.22062 0.9011 1.0000 0.7853 1.0000 0.5582 
0.22069 0.9011 1.0000 0.7853 1.0000 0.5581 
0.22076 0.9011 1.0000 0.7852 1.0000 0.5580 
0.22083 0.9010 1.0000 0.7851 1.0000 0.5579 
0.22090 0.9010 1.0000 0.7850 1.0000 0.5578 
0.22097 0.9009 1.0000 0.7850 1.0000 0.5577 
0.22104 0.9008 1.0000 0.7849 1.0000 0.5576 
0.22111 0.9007 1.0000 0.7848 1.0000 0.5575 
0.22118 0.9007 1.0000 0.7847 1.0000 0.5574 
0.22125 0.9007 1.0000 0.7847 1.0000 0.5573 
0.22132 0.9007 1.0000 0.7847 1.0000 0.5572 
0.22139 0.9006 1.0000 0.7847 1.0000 0.5571 
0.22146 0.9006 1.0000 0.7846 1.0000 0.5570 
0.22153 0.9005 1.0000 0.7845 1.0000 0.5569 
0.22160 0.9005 1.0000 0.7845 1.0000 0.5568 
0.22167 0.9005 1.0000 0.7844 1.0000 0.5567 
0.22174 0.9005 1.0000 0.7844 1.0000 0.5566 
0.22181 0.9004 1.0000 0.7843 1.0000 0.5565 
0.22188 0.9004 1.0000 0.7842 1.0000 0.5564 
0.22195 0.9004 1.0000 0.7842 1.0000 0.5563 
0.22202 0.9004 1.0000 0.7841 1.0000 0.5562 
0.22209 0.9003 1.0000 0.7841 1.0000 0.5561 
0.22216 0.9002 1.0000 0.7840 1.0000 0.5560 
0.22223 0.9002 1.0000 0.7839 1.0000 0.5558 
0.22230 0.9001 1.0000 0.7838 1.0000 0.5557 
0.22237 0.9001 1.0000 0.7838 1.0000 0.5556 
0.22244 0.9001 1.0000 0.7838 1.0000 0.5556 
0.22251 0.9001 1.0000 0.7838 1.0000 0.5555 
0.22258 0.9001 1.0000 0.7837 1.0000 0.5554 
0.22265 0.9001 1.0000 0.7837 1.0000 0.5553 
0.22272 0.9001 1.0000 0.7837 1.0000 0.5552 
0.22279 0.9000 1.0000 0.7836 1.0000 0.5551 
0.22286 0.8999 1.0000 0.7835 1.0000 0.5550 
0.22293 0.8998 1.0000 0.7834 1.0000 0.5549 
0.22300 0.8998 1.0000 0.7834 1.0000 0.5547 
0.22307 0.8998 1.0000 0.7833 1.0000 0.5546 
0.22314 0.8997 1.0000 0.7832 1.0000 0.5545 
0.22321 0.8997 1.0000 0.7832 1.0000 0.5544 
0.22328 0.8996 1.0000 0.7831 1.0000 0.5543 
0.22335 0.8996 1.0000 0.7831 1.0000 0.5542 
0.22342 0.8995 1.0000 0.7830 1.0000 0.5541 
0.22349 0.8995 1.0000 0.7829 1.0000 0.5540 
0.22356 0.8994 1.0000 0.7828 1.0000 0.5539 
0.22363 0.8993 1.0000 0.7827 1.0000 0.5538 
0.22370 0.8993 1.0000 0.7827 1.0000 0.5537 
0.22377 0.8993 1.0000 0.7827 1.0000 0.5536 
0.22384 0.8993 1.0000 0.7827 1.0000 0.5535 
0.22391 0.8992 1.0000 0.7826 1.0000 0.5534 
0.22398 0.8992 1.0000 0.7826 1.0000 0.5533 
0.22405 0.8991 1.0000 0.7825 1.0000 0.5532 
0.22412 0.8991 1.0000 0.7825 1.0000 0.5531 
0.22419 0.8991 1.0000 0.7825 1.0000 0.5530 
0.22426 0.8990 1.0000 0.7824 1.0000 0.5529 
0.22433 0.8990 1.0000 0.7823 1.0000 0.5528 
0.22440 0.8990 1.0000 0.7822 1.0000 0.5527 
0.22447 0.8990 1.0000 0.7822 1.0000 0.5526 
0.22454 0.8989 1.0000 0.7821 1.0000 0.5525 
0.22461 0.8989 1.0000 0.7821 1.0000 0.5524 
0.22468 0.8989 1.0000 0.7821 1.0000 0.5523 
0.22475 0.8988 1.0000 0.7820 1.0000 0.5522 
0.22482 0.8987 1.0000 0.7819 1.0000 0.5521 
0.22489 0.8987 1.0000 0.7818 1.0000 0.5520 
0.22496 0.8986 1.0000 0.7817 1.0000 0.5519 
0.22504 0.8986 1.0000 0.7817 1.0000 0.5518 
0.22511 0.8985 1.0000 0.7816 1.0000 0.5517 
0.22518 0.8985 1.0000 0.7815 1.0000 0.5516 
0.22525 0.8984 1.0000 0.7814 1.0000 0.5514 
0.22532 0.8984 1.0000 0.7814 1.0000 0.5513 
0.22539 0.8983 1.0000 0.7813 1.0000 0.5512 
0.22546 0.8983 1.0000 0.7812 1.0000 0.5511 
0.22553 0.8982 1.0000 0.7811 1.0000 0.5510 
0.22560 0.8982 1.0000 0.7811 1.0000 0.5509 
0.22567 0.8981 1.0000 0.7810 1.0000 0.5508 
0.22574 0.8981 1.0000 0.7809 1.0000 0.5507 
0.22581 0.8981 1.0000 0.7809 1.0000 0.5506 
0.22588 0.8980 1.0000 0.7808 1.0000 0.5505 
0.22595 0.8980 1.0000 0.7807 1.0000 0.5504 
0.22602 0.8979 1.0000 0.7806 1.0000 0.5503 
0.22609 0.8978 1.0000 0.7806 1.0000 0.5502 
0.22616 0.8978 1.0000 0.7805 1.0000 0.5501 
0.22623 0.8978 1.0000 0.7805 1.0000 0.5500 
0.22630 0.8978 1.0000 0.7805 1.0000 0.5499 
0.22637 0.8977 1.0000 0.7804 1.0000 0.5498 
0.22644 0.8977 1.0000 0.7803 1.0000 0.5497 
0.22651 0.8977 1.0000 0.7803 1.0000 0.5496 
0.22658 0.8977 1.0000 0.7803 1.0000 0.5495 
0.22665 0.8976 1.0000 0.7802 1.0000 0.5494 
0.22672 0.8975 1.0000 0.7801 1.0000 0.5493 
0.22679 0.8975 1.0000 0.7800 1.0000 0.5492 
0.22686 0.8975 1.0000 0.7800 1.0000 0.5491 
0.22693 0.8975 1.0000 0.7799 1.0000 0.5490 
0.22700 0.8974 1.0000 0.7799 1.0000 0.5489 
0.22707 0.8973 1.0000 0.7798 1.0000 0.5488 
0.22714 0.8973 1.0000 0.7797 1.0000 0.5487 
0.22721 0.8972 1.0000 0.7797 1.0000 0.5486 
0.22728 0.8971 1.0000 0.7796 1.0000 0.5484 
0.22735 0.8971 1.0000 0.7796 1.0000 0.5483 
0.22742 0.8971 1.0000 0.7795 1.0000 0.5482 
0.22749 0.8971 1.0000 0.7794 1.0000 0.5481 
0.22756 0.8971 1.0000 0.7793 1.0000 0.5480 
0.22763 0.8970 1.0000 0.7793 1.0000 0.5479 
0.22770 0.8969 1.0000 0.7792 1.0000 0.5478 
0.22777 0.8969 1.0000 0.7791 1.0000 0.5477 
0.22784 0.8968 1.0000 0.7790 1.0000 0.5476 
0.22791 0.8967 1.0000 0.7789 1.0000 0.5475 
0.22798 0.8966 1.0000 0.7789 1.0000 0.5474 
0.22805 0.8966 1.0000 0.7788 1.0000 0.5473 
0.22812 0.8965 1.0000 0.7787 1.0000 0.5472 
0.22819 0.8964 1.0000 0.7786 1.0000 0.5470 
0.22826 0.8964 1.0000 0.7786 1.0000 0.5470 
0.22833 0.8964 1.0000 0.7786 1.0000 0.5469 
0.22840 0.8964 1.0000 0.7785 1.0000 0.5468 
0.22847 0.8963 1.0000 0.7784 1.0000 0.5466 
0.22854 0.8962 1.0000 0.7783 1.0000 0.5465 
0.22861 0.8962 1.0000 0.7783 1.0000 0.5465 
0.22868 0.8962 1.0000 0.7783 1.0000 0.5464 
0.22875 0.8962 1.0000 0.7783 1.0000 0.5463 
0.22882 0.8962 1.0000 0.7783 1.0000 0.5462 
0.22889 0.8961 1.0000 0.7782 1.0000 0.5461 
0.22896 0.8961 1.0000 0.7781 1.0000 0.5460 
0.22903 0.8960 1.0000 0.7780 1.0000 0.5459 
0.22910 0.8960 1.0000 0.7780 1.0000 0.5458 
0.22917 0.8960 1.0000 0.7779 1.0000 0.5457 
0.22924 0.8959 1.0000 0.7779 1.0000 0.5456 
0.22931 0.8959 1.0000 0.7778 1.0000 0.5455 
0.22938 0.8959 1.0000 0.7777 1.0000 0.5454 
0.22945 0.8958 1.0000 0.7777 1.0000 0.5453 
0.22952 0.8957 1.0000 0.7776 1.0000 0.5451 
0.22959 0.8956 1.0000 0.7775 1.0000 0.5450 
0.22966 0.8955 1.0000 0.7774 1.0000 0.5449 
0.22973 0.8954 1.0000 0.7773 1.0000 0.5448 
0.22980 0.8954 1.0000 0.7773 1.0000 0.5447 
0.22987 0.8953 1.0000 0.7772 1.0000 0.5446 
0.22994 0.8953 1.0000 0.7772 1.0000 0.5445 
0.23001 0.8953 1.0000 0.7771 1.0000 0.5444 
0.23008 0.8952 1.0000 0.7771 1.0000 0.5443 
0.23015 0.8952 1.0000 0.7771 1.0000 0.5442 
0.23022 0.8951 1.0000 0.7770 1.0000 0.5441 
0.23029 0.8950 1.0000 0.7769 1.0000 0.5440 
0.23036 0.8950 1.0000 0.7768 1.0000 0.5439 
0.23043 0.8950 1.0000 0.7768 1.0000 0.5438 
0.23050 0.8949 1.0000 0.7768 1.0000 0.5437 
0.23058 0.8949 1.0000 0.7767 1.0000 0.5436 
0.23065 0.8949 1.0000 0.7766 1.0000 0.5435 
0.23072 0.8949 1.0000 0.7766 1.0000 0.5434 
0.23079 0.8948 1.0000 0.7765 1.0000 0.5433 
0.23086 0.8947 1.0000 0.7765 1.0000 0.5432 
0.23093 0.8947 1.0000 0.7764 1.0000 0.5431 
0.23100 0.8947 1.0000 0.7764 1.0000 0.5430 
0.23107 0.8946 1.0000 0.7763 1.0000 0.5429 
0.23114 0.8946 1.0000 0.7762 1.0000 0.5428 
0.23121 0.8946 1.0000 0.7762 1.0000 0.5427 
0.23128 0.8946 1.0000 0.7761 1.0000 0.5426 
0.23135 0.8946 1.0000 0.7761 1.0000 0.5425 
0.23142 0.8945 1.0000 0.7760 1.0000 0.5424 
0.23149 0.8945 1.0000 0.7760 1.0000 0.5423 
0.23156 0.8944 1.0000 0.7759 1.0000 0.5422 
0.23163 0.8943 1.0000 0.7758 1.0000 0.5421 
0.23170 0.8942 1.0000 0.7757 1.0000 0.5420 
0.23177 0.8942 1.0000 0.7756 1.0000 0.5419 
0.23184 0.8942 1.0000 0.7756 1.0000 0.5418 
0.23191 0.8941 1.0000 0.7755 1.0000 0.5417 
0.23198 0.8941 1.0000 0.7755 1.0000 0.5416 
0.23205 0.8940 1.0000 0.7754 1.0000 0.5415 
0.23212 0.8940 1.0000 0.7753 1.0000 0.5414 
0.23219 0.8939 1.0000 0.7752 1.0000 0.5412 
0.23226 0.8939 1.0000 0.7752 1.0000 0.5412 
0.23233 0.8938 1.0000 0.7751 1.0000 0.5410 
0.23240 0.8937 1.0000 0.7750 1.0000 0.5409 
0.23247 0.8936 1.0000 0.7749 1.0000 0.5408 
0.23254 0.8936 1.0000 0.7749 1.0000 0.5407 
0.23261 0.8936 1.0000 0.7748 1.0000 0.5406 
0.23268 0.8935 1.0000 0.7747 1.0000 0.5405 
0.23275 0.8934 1.0000 0.7746 1.0000 0.5404 
0.23282 0.8933 1.0000 0.7745 1.0000 0.5403 
0.23289 0.8933 1.0000 0.7745 1.0000 0.5402 
0.23296 0.8933 1.0000 0.7744 1.0000 0.5401 
0.23303 0.8933 1.0000 0.7743 1.0000 0.5400 
0.23310 0.8932 1.0000 0.7743 1.0000 0.5399 
0.23317 0.8932 1.0000 0.7742 1.0000 0.5398 
0.23324 0.8932 1.0000 0.7742 1.0000 0.5397 
0.23331 0.8931 1.0000 0.7741 1.0000 0.5396 
0.23338 0.8930 1.0000 0.7740 1.0000 0.5395 
0.23345 0.8929 1.0000 0.7739 1.0000 0.5393 
0.23352 0.8929 1.0000 0.7739 1.0000 0.5393 
0.23359 0.8929 1.0000 0.7738 1.0000 0.5392 
0.23366 0.8928 1.0000 0.7738 1.0000 0.5390 
0.23373 0.8928 1.0000 0.7738 1.0000 0.5390 
0.23380 0.8927 1.0000 0.7737 1.0000 0.5388 
0.23387 0.8927 1.0000 0.7737 1.0000 0.5388 
0.23394 0.8927 1.0000 0.7736 1.0000 0.5387 
0.23401 0.8927 1.0000 0.7736 1.0000 0.5386 
0.23408 0.8926 1.0000 0.7735 1.0000 0.5385 
0.23415 0.8926 1.0000 0.7735 1.0000 0.5384 
0.23422 0.8926 1.0000 0.7734 1.0000 0.5383 
0.23429 0.8926 1.0000 0.7734 1.0000 0.5382 
0.23436 0.8925 1.0000 0.7733 1.0000 0.5381 
0.23443 0.8924 1.0000 0.7732 1.0000 0.5380 
0.23450 0.8924 1.0000 0.7732 1.0000 0.5379 
0.23457 0.8924 1.0000 0.7732 1.0000 0.5378 
0.23464 0.8924 1.0000 0.7732 1.0000 0.5377 
0.23471 0.8924 1.0000 0.7731 1.0000 0.5376 
0.23478 0.8923 1.0000 0.7730 1.0000 0.5375 
0.23485 0.8922 1.0000 0.7729 1.0000 0.5374 
0.23492 0.8922 1.0000 0.7729 1.0000 0.5373 
0.23499 0.8921 1.0000 0.7728 1.0000 0.5372 
0.23506 0.8920 1.0000 0.7727 1.0000 0.5371 
0.23513 0.8920 1.0000 0.7726 1.0000 0.5370 
0.23520 0.8920 1.0000 0.7726 1.0000 0.5369 
0.23527 0.8920 1.0000 0.7725 1.0000 0.5368 
0.23534 0.8919 1.0000 0.7725 1.0000 0.5367 
0.23541 0.8918 1.0000 0.7724 1.0000 0.5366 
0.23548 0.8918 1.0000 0.7723 1.0000 0.5365 
0.23555 0.8917 1.0000 0.7722 1.0000 0.5364 
0.23562 0.8916 1.0000 0.7721 1.0000 0.5363 
0.23569 0.8915 1.0000 0.7721 1.0000 0.5361 
0.23576 0.8915 1.0000 0.7720 1.0000 0.5361 
0.23583 0.8915 1.0000 0.7719 1.0000 0.5360 
0.23590 0.8915 1.0000 0.7719 1.0000 0.5359 
0.23597 0.8915 1.0000 0.7719 1.0000 0.5358 
0.23604 0.8915 1.0000 0.7719 1.0000 0.5357 
0.23612 0.8914 1.0000 0.7718 1.0000 0.5356 
0.23619 0.8914 1.0000 0.7718 1.0000 0.5355 
0.23626 0.8914 1.0000 0.7718 1.0000 0.5354 
0.23633 0.8913 1.0000 0.7717 1.0000 0.5353 
0.23640 0.8913 1.0000 0.7717 1.0000 0.5352 
0.23647 0.8913 1.0000 0.7717 1.0000 0.5352 
0.23654 0.8913 1.0000 0.7716 1.0000 0.5350 
0.23661 0.8912 1.0000 0.7715 1.0000 0.5349 
0.23668 0.8911 1.0000 0.7715 1.0000 0.5348 
0.23675 0.8911 1.0000 0.7714 1.0000 0.5347 
0.23682 0.8911 1.0000 0.7714 1.0000 0.5346 
0.23689 0.8911 1.0000 0.7714 1.0000 0.5346 
0.23696 0.8911 1.0000 0.7714 1.0000 0.5345 
0.23703 0.8911 1.0000 0.7713 1.0000 0.5344 
0.23710 0.8911 1.0000 0.7713 1.0000 0.5343 
0.23717 0.8910 1.0000 0.7712 1.0000 0.5342 
0.23724 0.8910 1.0000 0.7711 1.0000 0.5341 
0.23731 0.8909 1.0000 0.7710 1.0000 0.5340 
0.23738 0.8908 1.0000 0.7709 1.0000 0.5339 
0.23745 0.8907 1.0000 0.7709 1.0000 0.5338 
0.23752 0.8907 1.0000 0.7709 1.0000 0.5337 
0.23759 0.8907 1.0000 0.7708 1.0000 0.5336 
0.23766 0.8906 1.0000 0.7707 1.0000 0.5335 
0.23773 0.8905 1.0000 0.7706 1.0000 0.5334 
0.23780 0.8905 1.0000 0.7705 1.0000 0.5333 
0.23787 0.8905 1.0000 0.7705 1.0000 0.5332 
0.23794 0.8904 1.0000 0.7704 1.0000 0.5331 
0.23801 0.8904 1.0000 0.7703 1.0000 0.5329 
0.23808 0.8903 1.0000 0.7703 1.0000 0.5328 
0.23815 0.8903 1.0000 0.7702 1.0000 0.5327 
0.23822 0.8902 1.0000 0.7701 1.0000 0.5326 
0.23829 0.8901 1.0000 0.7700 1.0000 0.5325 
0.23836 0.8901 1.0000 0.7700 1.0000 0.5324 
0.23843 0.8900 1.0000 0.7699 1.0000 0.5323 
0.23850 0.8900 1.0000 0.7698 1.0000 0.5322 
0.23857 0.8899 1.0000 0.7697 1.0000 0.5321 
0.23864 0.8898 1.0000 0.7696 1.0000 0.5320 
0.23871 0.8897 1.0000 0.7696 1.0000 0.5319 
